id	document	label
4975754	전작에 비해서 왠지 허탈하다. 카이사르도 전작이 더 멋있는 듯 하고...	NEGATIVE
8098297	김민종 최고! 더 잘되시요	POSITIVE
4437772	공격적인 재미, 유순한 여성성, 일기토, 지략 삼국지의 그것과 맞짱!	POSITIVE
8750781	-점수를 주고 싶다. 2003년에 이정도 밖에 못만들었다는게 충격...	NEGATIVE
5317808	비디오테잎으로 좍좍 감아가며 봤던 영화. 가장 슬펐던 영화	POSITIVE
7941197	도입부를 제외하고는 따분.헬기에서 민간인을 마구 쏴 죽이는 미군, 베트공 여성 스나이퍼 등,현실감 없는 극단적인 설정.라이언 일병에서의 업햄 그리고 이 영화 주인공인 조커, 두 넘 모두 내가 싫어하는 캐릭터, 착한척 하면서 주위에 피해를 주는 넘들.	NEGATIVE
8392485	재밌는데...나만 그런가? 참고로 우리나라 까거나 하는건 하나도 안나옴 그냥 지들끼리 소설쓰고 지들끼리 자위하고 자위대도 등장하는데 그사람들도 자위나 하고 있음 일본 감정 다 떠나서 과학도로써 과학적으로 볼만한 영화였음 신선함	POSITIVE
9551603	제 취향은 아니네요~~~~	NEGATIVE
1128434	평점 조절...	NEGATIVE
8098523	1점도 아까운 쓰레기영화 전작이 아까움	NEGATIVE
9969680	일편에 비해 삽질하는 브리짓이 쪼~끔 짜증날 때도 있었지만 그래도 여전히 사랑스럽다ㅎ 콜린 퍼스와 휴 그랜트를 한자리에 모아놓은 것 만으로도 10점줘야함!	POSITIVE
7467524	지금까지본 아이리스 시리즈중 최악이다ㅠㅠ 이거해도 너무하는거아닌가...수치스럽다. 연기고자시고 다 떠나 너무도허접합....	NEGATIVE
9375027	연기력때문에 할말이 없다. 정우성과 고소영이 왜그토록 흥행작이 없는지 알고싶으면, 비트에서 연기하는거 봐라.	NEGATIVE
10079804	전라도 노예 업주 처벌 안받았나요?? 이슈가안됐네요 그러고보니..	POSITIVE
4459001	배우가 아깝다 ,,	NEGATIVE
1971330	볼만 한데	NEGATIVE
8777093	결말의 의미공자가 자연에 숨어사는 노자에게 말했지. 짐승도 끼리끼리 사는데 사람이라고 따로 사냐고 진정 순수함은 더러운것사이에서도 그 빛을 유지하는것 ·	POSITIVE
746383	크리스 터커 짱이삼! ㅋㅋ	POSITIVE
10106046	믿고보는 덴젤와싱턴. 근데 모레쯔는 왜이렇게 후덕하지...	POSITIVE
9456361	나오코 진짜 집중안된다	NEGATIVE
2461114	감독이 밥은 먹고 다니는지 궁금하다. 배틀로얄2 이후로 최고 쓰래기.	NEGATIVE
4854124	아 재미 너무 없네요.. 시간 아까워요	NEGATIVE
3352939	난 잼있던데..ㅎㅎ	POSITIVE
8225461	어떻게 상류층의 속물근성을 정당화시키면서미화시킨지 모르겠다. 감독이 국회의원이나 사회적 강자한테 아부하고 싶은 가봐요 그리고 얼굴만 예쁘다고 왕되는것은 맞지만 드라마라도 도덕적으로 표현좀 해야되는게 아닌가요 감독님 정신차리세요	NEGATIVE
4728005	가만히 보고만 있어도 씨익 웃음나는 행복한 가족의 이야기	POSITIVE
8761788	사고 후 잠시 정상인이 되었던 일탈	NEGATIVE
7094992	좋은 영화~	POSITIVE
7915590	이거예전에나온거같은데 재미네	POSITIVE
8693853	샬라샬라 나오다즁자쥬아	NEGATIVE
6714986	......감독의 옹졸함과 치졸함이 묻어나는 영화	NEGATIVE
5073654	팔빠다 ㅋㅋ	NEGATIVE
1227060	재미없음 -_-	NEGATIVE
8331844	무슨 생각으로 만든걸까.	NEGATIVE
9594029	스토리도 흥미롭고 배우들의 연기도 인상적이다. 충분히 볼만하다!!!	POSITIVE
5683859	내 인생 최고의 미드!!	POSITIVE
9907691	이 영화를 보고 '사랑하고 싶다' 라는 생각을 했습니다. 청소년 관람불가임에도 선정적인 장면은 나오지 않았습니다. 연인 혹은 솔로이신 분들에게 추천합니다.	POSITIVE
10103306	일본공포영화는 링 주온 이후로 망했음	NEGATIVE
5850503	지루하다.. 지루해..	NEGATIVE
10070313	625를 직접 겪은 어르신들 얘길 들어보면 그당시 잔인한 학살은 대부분 주민들 서로간에 (주로 하층민들의 복수심에서 비롯된) 또는 군/경이 빨치산 학살한다며 벌인 살인이었지 정작 북한군은 민간인들한테는 잘해줬다고 하던데?	POSITIVE
6475186	그냥 다큐일뿐 ..	NEGATIVE
8058599	10점짜리 영화는아닌데 개인적으로는 평균평점 7점정도의 가치는 한다고 본다 스타일리쉬한 영화 ㅋ	POSITIVE
8217932	정말 질질끌고 작가님제발좀 적당히하시죠은희수역맡은 사람도 그만 나쁘게 만들지아침드라마가 막장이네	NEGATIVE
3134317	으이구 괴물 그래픽이나 좀 다듬지 그게 머니 다 티나게 공포영화보다 웃은 건 첨이다	NEGATIVE
5725614	대표적인 쓰레기 김치드라마	NEGATIVE
1251944	네이버 별점, 꽤 신뢰도가 높네요.5점 이하는 안보는게 좋을듯..	NEGATIVE
9836293	남주 헤어스타일 왜 저래...? 가게분신노찌쯔!!!!	NEGATIVE
3935543	이런영화는 두번봐야지 안다 작은 일에도 크게 화를만드는 저나라의 국민이 인상깊다	NEGATIVE
9329701	김명민이 약 구해서 차 탔을 때 진짜 설마설마 했음	NEGATIVE
6987687	보지말아라 재미있든 재미없든 진짜 찝찝하고 기분 드러운 영화공포영화 싸이코 영화...	NEGATIVE
4268313	짝퉁쓰래기	NEGATIVE
8751084	이거 시청률이 너무낮은대 명작이고만	POSITIVE
9579206	현실감 제로지만 배우들이 너무 좋았어요. 특히 다니엘헤니를 많이 볼 수 있어 좋았어요. 같은 남자지만 게이는 아닙니당. 다니엘헤니 최고. 설경구 씨두 최고!	POSITIVE
6380732	프레디가 나에게 모욕감을 줬다 그래도 프레디라서4점준다	NEGATIVE
6730559	잼없네요넘	NEGATIVE
10121905	평점이 너무 높군요. 원작으로 보심이 나을듯. 짧은 러닝타임에 감사하다고 해야하나. 주인공이 썰매를 타고 목적지에 가니 모든 사람들의 기억이 돌아온다는 황당한 설정이고 인간의 감정을 통제한다는건 데몰리션맨, 이퀄리브리엄에서 봤기때문에 신선함도 없음	NEGATIVE
8822540	막장 드라마의 원조격인 영화... 근데 이 영화는 확실히 로즈번이 살린듯	POSITIVE
9109790	해군 출신이라 관심있게 본 영화~	POSITIVE
9953912	파란색 슬픔이 영화에..	NEGATIVE
7298459	액션 완전 OOO기..차라리 유오성이 나오는 챔프를 보겠다..;;	NEGATIVE
9355956	폭풍오열ㅠㅜㅠㅍ퓨ㅠ	POSITIVE
4329345	착한영화... 그리고... 재미없습니다	NEGATIVE
1504875	사소한 이야기조차 눈을 뗄수 없게 만들던 거장의 솜씨. 예전 장이모우 그립다	POSITIVE
8960254	내가본영화중 베스트5안에 듬 진짜꼭보세요	POSITIVE
7589723	지금까지 본 페이크다큐영화중 제일 별로...	NEGATIVE
9797993	재미도 있고 공감도되는 누구나 즐길수있는 독립영화 !!!	POSITIVE
1180080	"""시미즈레이코의 만화책""""비밀"""".에서 영향받은거 아냐? 똑같애"""	NEGATIVE
8293622	기존 한국 영화에서 느끼지 못한 색다른 느낌상업적이기 보다는 새로움에 도전한듯한 ..	POSITIVE
4431197	장난하나--반전같은거 있을 줄 알고 끝까지 다 봤는데 진짜 아오..시간아까워	NEGATIVE
8937179	예고편을 왜 하는건지 모르겠음.. 예고편에 나오는건 하나도 안나오고.. 예고편은 대판 쌈질 하는것마냥 나오더니 하하호호 하고 끝남.. 예고편이 무슨 뜻인지를 모르는건지.. 시청자들을 호구로 보는건지..낚시질좀 그만하시고 차라리 시청률 걱정되면 폐지해	NEGATIVE
8846509	난 프랑스 영화가 이래서 좋다..	POSITIVE
9335640	쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기	NEGATIVE
435623	참 재밌게 봤는데... 귀여운 지미 +_+	POSITIVE
4198269	시간이 지나서 또 봐도 정말 가슴애린 드라마......ㅠ.ㅠ	POSITIVE
5733754	사촌동생들 때문에 같이 보긴했는데 정말.. 사촌동생들도 재미없다고 하네요	NEGATIVE
8278608	설득력없는 꼴통페미니즘. 페미나치적인 마인드.	NEGATIVE
23653	B급을 지향하는 C급 작품.	NEGATIVE
7813287	음 잘 모르겠다 뭘 봐야 하는 건지 소녀 가장 이야기인가	NEGATIVE
5824795	우리와 틀리다고 생각했던 장애인이 우리와 틀리지않단것을 알려주었다.10403	POSITIVE
842944	재밌고 감각있고 쿨한 영화였는데.마지막 결말이 약간 아쉽지만	POSITIVE
7929874	그냥 재미없네 보던거니까 마저봐야지 이랬는데 갑자기 원주민생활하는건 진짜 어처구니가 없었음이건 그냥 영화가 아니다	NEGATIVE
10155376	진짜 언제 90분이 지나갔는지 모를정도로 몰입해서보고 정말 너무 재미있게 봄... 너무 아련해서 영화 평 정말 처음 남겨봄.. 진짜 내가 이 나이에 애니를 보며 이 밤중에 이렇게 울줄이야.. 에몽아ㅠㅠ	POSITIVE
8680215	사과해요, 나한테!!!	POSITIVE
7679026	골목상권에 들어온 대형슈퍼마켓이 생각난다	NEGATIVE
9989270	평점 조절이 필요하다 라는 생각이 든다!	NEGATIVE
8827685	무협 멜로의 걸작 ... 말해 모해	POSITIVE
5524686	너무재미있게 보았는데요 다시 볼수없을까요	POSITIVE
6158788	오글거리고 유치하고 완전최악이었음...	NEGATIVE
307912	절대비추.....	NEGATIVE
6082188	한국껀줄알앗는데 일본꺼엿네 ㅋㅋ	NEGATIVE
9704763	꽃 한송이 놓고 갑니다ㅋㅋ	NEGATIVE
9687594	내 삶의 가장 의미있는 일 중 하나라면 바로 이 영화를 봤다는 것이다. 살면서 죽기 전에 한번 꼭 봐야 할 영화.	POSITIVE
9430257	생각보다 볼만했음ㅋ여주인공이 연기가 좋네여	POSITIVE
9073274	자꾸 뭘 설득할려하고 설교할려고하는게 보기거북하다. 그리고결혼반지를 위해 범죄가담하다니 무슨 개역지설정이냐.	NEGATIVE
7726829	와...	NEGATIVE
8213409	제발 전문성우를 써주세요 ㅠㅠ	NEGATIVE
8544691	살면서 처음 접해본 장르라서 조금 당황스럽다. 솔직히 영화 자체는 100% 자신의 색깔에 충실했고 완성도 역시 뛰어난 편이지만.. 좋아하지도 이해하지도 못하겠다ㅋ	NEGATIVE
6269046	오늘 아이데리고 봤는데...아이는 좋아하데요...ㅎㅎ 미취학, 초등 어린이에게 추천~	POSITIVE
5934328	이것을 끝까지 참고 본 내가 제일 자랑스럽습니다.	NEGATIVE
7668668	존내재밋습네다	POSITIVE
5655827	안봐도 되는 영화.	NEGATIVE
4644401	원작 망쳤네요	POSITIVE
9945284	그냥 주는거다. 5점은 아닌 듯	POSITIVE
705362	나쁘지 않으나 개인적으로는 지루했다는.	NEGATIVE
5708802	어의없는 스토리.. 여자죽을때 웃음나옴.. 로맨스영화냐?	NEGATIVE
9790871	순수함이 두근거려 좋았다 감독님은 관객들이 뭘원하는지 잘아는듯..여운이 많이 남는다	POSITIVE
3810929	기방난동사건이후 최악의 영화 .재밌다는 사람들 믿고 봤더니 다 알바생인듯 ... ㅜㅜ	NEGATIVE
6278900	로맨스와 스릴러 짬뽕놔서 뭘 말하고 싶은건지.. 스토리도 허황된 느낌	NEGATIVE
4666521	이건좀 아니잖아...	NEGATIVE
8894910	윤아은 안됨!!원작자님 캐스팅에 참여해주세요작품 망치면 안되잖아요	POSITIVE
10067891	지금생각해도 내가본영화중에 이영화는 내생애 최고의영화였던것같다	POSITIVE
4656042	천녀유혼1,2에 비하면, 뭐라 표현하기 힘든 퀭한 영화	NEGATIVE
9541420	불륜을 미화한 영화 남은사람들은 어쩌라고 또 돈걱정 따위 안하는 사람들의 이야기를 공감하라고 강요하는 영화 음악이랑 영상미로 3점	NEGATIVE
6206837	최고다....... walk like a man 이란 노래는 원곡보다 영화속 노래가 훠~~얼씬 좋아요	POSITIVE
8970443	소재가 굉장히 신선했다	POSITIVE
8870035	내사랑 키아누 ♡.♡ 리브스 ♡.♡	POSITIVE
9969587	두말할 나위없이 최고의 작품.인생에 대해서 생각해보게 하는 깊이있는 영화.전 출연진과 제작진에게 큰박수를 보낸다.	POSITIVE
7666606	솔직히 산만 하기만했다	NEGATIVE
2176436	말이필요없지.. 성룡영화에선.....무언가를다른것을느낄수있다	POSITIVE
10018117	화학을 해서 그런지 잼잇게 봣습니닼ㅋ 옆에 친구 중간중간 노이해.... 나중에 해석 ㅠㅠ 잼잇엇숩니다	POSITIVE
8033328	아직 준비되지 않는 젊은영화인들여 함부로 장편에 손대지 마라천천히 공부하고 나와라	NEGATIVE
7088731	으엉 간만에 추억돋아서 봤는데사실 원작 자체도 두서없이 전개되는데영화감독은 내용앞뒤도없이 막 잘라서정신없음ㅇ배우들은 책읽고 특히 대사 그대로 살린거 오그리오그링ㅋㅋㅋ간만에 소설로 읽어야지	NEGATIVE
4883754	개 쓰레기같은 것들아 감히 파라노말엑티비티를 팔아먹냐	NEGATIVE
9942955	기억은 조작되기 마련.. 그사람이 아니고서는 함부러 말하지 말자	POSITIVE
9466607	재밌게 봤습니다,, 그저 문헌에 적힌 문란한 사도세자가 아닌, 정조의 아버지로서 그 그릇이 어느 정도였는지 잘 보여준 작품이 아니었나 싶네요 시나리오도 시나리오지만 배우들 연기가 일품이었습니다	POSITIVE
8933491	휴일낮에 침대에누워서 티비보다가 영화채널에서 틀어주길래 어쩔수 없이 봤는데 나중에는 벌떡 앉아서 봤던 영화.!완전 몰입되고 나름 스토리도 치밀하고 해리슨 포드다운 액션- 좋습니다. 저는 영화광도 영화 평론가도 아니고 영화 자주보는 일반 남자사람임	POSITIVE
5844083	절제의 미학이아니라.. 지루함의 극치가 되버린 안타갑다..	NEGATIVE
3674831	영화관에서 보기엔 돈아까웠다;;;;;....... 솔직히 재미없었다 ㅜㅜ	NEGATIVE
1736999	인간의 솔직함을 보여 주고 싶었는가..이런 방법말고도 다른 방법이 충분이 있을텐데?	NEGATIVE
9845902	정말 사랑에 대해 다시생각한거같습니다 감동이에요	NEGATIVE
7406758	내용은 교육적이나 정말지루해서요ㅜ	NEGATIVE
9121447	꿀잼! 특히 소유랑 서인영ㅋㅋㅋㅋ매력터져	POSITIVE
7988084	태어나서 본 영화중에 제일 재미없었음	NEGATIVE
6880550	화면을 흑백으로 바꾸기만 하면 50년대 작	NEGATIVE
9759719	쇼핑몰 안에서만 찍어서 너무 재미없고 답답한..내용도 없다.	NEGATIVE
2288547	진짜 쓰레기영화.. 돈아까워 죽는줄 알았다.. 여러분 보지 마세요	NEGATIVE
468899	와아오 두근두근~ 익스트림자체	POSITIVE
9736192	폭력영화, 자극적이고 실험적이라고 예술인가?	NEGATIVE
9304503	일본영화랑 비슷한건 저만 느끼는건가요??수트입으면 미남으루 변하구 마지막에 평생입으라구 권유받구...창조가 이렇게까지 중복될수 있눈건지...잘 모르겠네여	NEGATIVE
9231599	진짜 이렇게 재미도 없고 감동도 없는 영화는 처음이네특히나 박사고 나발이고 모든인물들이 컴퓨터 할때 손찍는데키보드 누르지도 않고 ㅋㅋㅋ컴퓨터 화면들은 똑같은 파트만 무한 반복되고허접해도 너무 허접하네... 배우들 연기도 개떡이고 ...	NEGATIVE
5657638	최고의 농촌드라마.	POSITIVE
8239718	독립영화 실력자들의 스타 리그, 옴니버스라는 피로감이 극복되는 수준이다. '얼음강'은 단독 장편으로 만들었어도 좋았을 듯. 주인공이 혹여 - 평소라면 1%도 공감 안되는 - 여호와의 증인이라도 납득이 될 정도로 감정을 설득하는 솜씨가 탁월하다.	POSITIVE
9147374	좀비좀비 그러는데 좀비아닙니다. 우주의 아름다움에 미쳐버린 인간일뿐 충분히 가능한 일이죠	POSITIVE
9788286	개재미없음 막장스토리 어거지 ㅋㅋ	NEGATIVE
502971	뭐하나 흠잡을 것이 없다. 최고!	POSITIVE
8837036	OST가 좋은 영화!!	POSITIVE
3059926	탁재훈나오믄재밌는데와이라지스토리중반부터너무쳐짐약해약해약해~지겨워뒈지는줄알	NEGATIVE
4009568	서스펜스도 없고 스릴도 없다.	NEGATIVE
3044091	우리나라 정서하고 안맞다`~	NEGATIVE
4161935	어디선가 많이 본 흔한 스토리	NEGATIVE
8535856	최고의 드라마....	POSITIVE
9848292	우리 모두는 누군가에게 섬머였다!	POSITIVE
